user_id,movie_id,rate
359592,lady+and+the+tramp+1955,4
18562,judgment+at+nuremberg+1961,5
697906,the+climb+2002,2
356138,three+days+of+the+condor+1975,5
656926,aladdin+1992,3
484124,i+origins+2014,4
502195,eyes+without+a+face+1960,3
731917,the+possession+of+michael+king+2014,3
733510,metal+a+headbangers+journey+2005,4
338545,the+north+star+1943,4
388236,frozen+fever+2015,3
180024,fiorile+1993,5
363915,the+princess+diaries+2001,3
529932,meth+2006,3
321412,attack+from+space+1965,3
6805,man+with+a+movie+camera+1929,3
481263,star+wars+1977,3
4566,shrek+2001,4
352540,triangle+2009,4
189963,radio+flyer+1992,4
46628,houdini+2014,4
390404,castle+in+the+sky+1986,4
502804,the+lord+of+the+rings+the+two+towers+2002,4
673101,8+1963,3
190626,balkan+spy+1984,4
129052,the+vault+of+horror+1973,4
489665,le+doulos+1963,4
524817,star+wars+1977,5
118523,green+lantern+emerald+knights+2011,2
351183,new+years+eve+2011,3
283246,early+spring+1956,3
111619,constantine+2005,3
387186,toy+story+1995,3
570305,star+wars+1977,4
496633,day+is+done+2011,4
625309,ice+age+continental+drift+2012,4
191371,a+patch+of+blue+1965,4
538960,how+to+train+your+dragon+2010,3
534623,big+fan+2009,3
540693,harakiri+1962,5
674266,stalag+17+1953,4
149231,the+raven+2006,3
313024,the+shining+1980,4
446859,insurgent+2015,2
99956,max+dugan+returns+1983,4
732519,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,5
135691,aparajito+1956,4
35103,the+wedding+planner+2001,2
529555,the+program+1993,5
748576,the+clown+and+the+kid+1961,3
778883,the+hunger+games+mockingjay+-+part+1+2014,4
760262,murder+on+a+honeymoon+1935,4
637638,alexandra+2007,3
163987,the+hunters+1958,4
143062,kagemusha+1980,4
731278,the+shawshank+redemption+1994,4
144080,sniper+1993,4
353797,inception+2010,3
468834,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,4
213328,zach+galifianakis+live+at+the+purple+onion+2007,4
251636,the+man+who+would+be+king+1975,4
353936,elysium+2013,3
84461,the+hobbit+an+unexpected+journey+2012,3
563743,charles+bradley+soul+of+america+2012,4
353575,inception+2010,5
563609,flyboys+2006,2
337010,sh+the+octopus+1937,2
685339,agony+the+life+and+death+of+rasputin+1975,3
476159,despicable+me+2+2013,4
570824,the+green+mile+1999,3
407176,lemon+tree+2008,5
405647,kathleen+1941,5
489902,family+viewing+1987,4
252223,the+dark+knight+rises+2012,4
557591,la+montaa+rusa+2012,4
391098,men+without+women+1930,4
331526,viva+maria+1965,3
359285,tender+comrade+1943,4
54023,lie+with+me+2005,4
695994,apollo+13+1995,4
284203,wolf+girl+2001,4
445662,one+flew+over+the+cuckoos+nest+1975,4
143410,2001+a+space+odyssey+1968,4
202177,dixie+chicks+shut+up+and+sing+2006,4
605586,the+sky+dragon+1949,3
328456,nick+fury+agent+of+s.h.i.e.l.d.+1998,3
474139,fight+club+1999,3
418545,the+one+i+love+2014,5
5739,gattaca+1997,3
23711,the+fifth+element+1997,4
699550,marriage+italian+style+1964,5
456102,the+hobbit+the+desolation+of+smaug+2013,3
602700,the+trouble+with+harry+1955,4
221970,butch+cassidy+and+the+sundance+kid+1969,5
535542,the+dark+knight+2008,4
356535,l.a.+confidential+1997,4
612508,my+little+chickadee+1940,4
126533,the+phantom+of+the+opera+2004,2
437134,snow+white+and+the+seven+dwarfs+1937,5
301685,ice+age+continental+drift+2012,4
545027,atlas+shrugged+part+iii+who+is+john+galt+2014,3
753729,habit+1996,4
730849,not+reconciled+1965,3
544056,hunger+2008,5
388938,brief+encounter+1945,4
10431,into+the+woods+2014,4
549496,golden+earrings+1947,3
768203,endeavour+,4
545847,the+last+farm+2004,2
52048,united+red+army+2007,2
131518,blood+out+2011,4
111497,the+long+absence+1961,4
224333,the+reckoning+2014,3
747122,el+nio+2014,4
64185,professor+beware+1938,4
115223,escape+from+alcatraz+1979,4
739621,gypsy+1962,4
411462,se7en+1995,4
572771,the+kingdom+ii+1997,5
223941,harry+potter+and+the+prisoner+of+azkaban+2004,3
427379,the+naked+spur+1953,4
619625,breach+2007,3
471321,frozen+2013,4
144184,sinister+2012,5
373724,come+and+get+it+1936,3
666052,everyone+says+i+love+you+1996,3
715131,the+mummy+1999,4
529088,ice+age+dawn+of+the+dinosaurs+2009,3
96369,the+phone+box+1972,5
521503,district+9+2009,4
332894,pirates+of+the+caribbean+on+stranger+tides+2011,4
691118,beyond+therapy+1987,3
396228,raiders+of+the+lost+ark+1981,5
588714,a+woman+of+affairs+1928,4
22843,paths+of+glory+1957,3
714895,lottery+ticket+2010,3
473666,welcome+to+the+rileys+2010,4
198223,pulling+strings+2013,4
581996,guardians+of+the+galaxy+2014,4
569305,wild+tales+2014,4
433332,snow+white+and+the+seven+dwarfs+1937,4
95668,the+equalizer+2014,2
330641,wz+2007,3
456144,powder+room+2013,3
279907,valentines+day+2010,3
658124,dog+day+afternoon+1975,4
126419,sarraounia+1986,4
9400,despicable+me+2+2013,5
23224,almighty+thor+2011,3
100487,the+terminator+1984,4
33339,fight+club+1999,5
747416,day+of+the+dead+1985,5
214021,harry+potter+and+the+philosophers+stone+2001,3
249999,edge+of+tomorrow+2014,5
73978,big+trouble+2002,3
503966,pirates+of+silicon+valley+1999,4
420591,a+tale+of+two+sisters+2003,4
421813,harry+potter+and+the+deathly+hallows+part+1+2010,4
570160,scooby-doo+2002,3
94633,flashdance+1983,3
106770,eternally+yours+1939,4
451091,exiled+2006,5
278713,the+dark+knight+rises+2012,5
534727,ratcatcher+1999,3
432397,the+minister+2011,3
414786,city+in+darkness+1939,4
241600,bruce+almighty+2003,3
72506,vacuuming+completely+nude+in+paradise+2001,3
773723,city+of+women+1980,4
202060,my+name+is+joe+1998,4
627185,the+entertainer+1960,4
195300,zouzou+1934,4
127607,the+matrix+1999,4
41179,inglourious+basterds+2009,4
526833,holy+motors+2012,4
358473,shrek+2+2004,5
674091,daddys+dyin...+whos+got+the+will+1990,2
674609,beautiful+creatures+2013,4
776358,interstellar+2014,4
716268,the+devil+wears+prada+2006,3
236547,cinderella+1950,4
244833,sleeper+1973,3
555354,those+magnificent+men+in+their+flying+machines+or+how+i+flew+from+london+to+paris+in+25+hours+11+minutes+1965,3
568417,sicko+2007,4
621515,cry+of+the+banshee+1970,3
261219,hulk+vs.+wolverine+2009,3
11832,the+testament+of+dr.+mabuse+1933,5
518327,marius+and+jeannette+1997,4
448835,mr.++mrs.+smith+2005,3
361133,nostalgia+1983,4
672594,odd+man+out+1947,3
490052,man+on+fire+2004,3
32671,close+encounters+of+the+third+kind+1977,4
378612,pineapple+express+2008,3
730902,oldboy+2003,4
408375,the+incredible+burt+wonderstone+2013,3
138988,chronicle+2012,3
431245,exhibition+2013,5
628450,whisper+of+the+heart+1995,4
456464,bolt+2008,4
743967,things+i+like_+things+i+dont+like+1989,4
503340,tarzan+1999,3
259726,sophies+choice+1982,5
505594,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
467942,dances+with+wolves+1990,3
658450,the+imitation+game+2014,4
658302,sorcerer+1977,4
565539,girls+just+want+to+have+fun+1985,4
510882,bianco_+rosso+e+verdone+1981,3
707205,flash+gordon+conquers+the+universe+1940,3
701827,high+noon+1952,4
366248,children+of+men+2006,4
519908,the+russia+house+1990,3
64345,beautiful+boy+2010,3
443181,wake+2009,4
425289,mississippi+burning+1988,4
183132,terminator+2+judgment+day+1991,3
268693,around+the+world+1943,4
365714,nosferatu+1922,4
61662,fading+gigolo+2013,3
767754,the+amazing+spider-man+2012,3
346994,hickey++boggs+1972,5
682523,howls+moving+castle+2004,4
36618,shutter+island+2010,4
657204,to+be+or+not+to+be+1942,4
711981,the+matrix+1999,4
16364,the+harvey+girls+1946,4
481549,pale+rider+1985,3
211124,my+mothers+castle+1990,4
441894,the+theatre+bizarre+2011,3
484665,the+hobbit+the+battle+of+the+five+armies+2014,3
468568,aliens+1986,3
322446,firaaq+2009,4
220945,hachi+a+dogs+tale+2009,4
725146,lost+and+delirious+2001,4
319321,achilles+and+the+tortoise+2008,4
362988,the+chocolate+soldier+1941,3
519276,just+love+me+2006,4
572387,a+short+film+about+love+1988,5
186734,seems+like+old+times+1980,4
517633,mute+witness+1995,4
636997,larks+on+a+string+1990,4
329708,my+fellow+americans+1996,3
177306,one+flew+over+the+cuckoos+nest+1975,4
157655,cherish+2002,4
452700,zeitgeist+moving+forward+2011,4
134458,harry+potter+and+the+half-blood+prince+2009,4
345842,pu-239+2006,4
496230,district+9+2009,4
711413,the+burning+bed+1984,3
274295,how+to+train+your+dragon+2010,4
322924,toy+story+1995,4
356019,simon+of+the+desert+1965,3
529991,phantom+lady+1944,3
756889,return+from+witch+mountain+1978,3
363808,the+end+of+summer+1961,3
164993,hangtime+2009,5
610581,snow+white+and+the+seven+dwarfs+1937,3
60559,brutal+beauty+tales+of+the+rose+city+rollers+2010,3
379348,planes+fire++rescue+2014,3
432301,the+wild+and+wonderful+whites+of+west+virginia+2009,4
659370,summer+house+2013,3
530905,the+hobbit+the+battle+of+the+five+armies+2014,4
612349,the+fallen+idol+1948,4
623512,a+night+at+the+opera+1935,5
598946,eurotrip+2004,4
492805,gates+of+heaven+1978,4
763842,constantine+2005,3
237175,aftershock+2012,3
349708,ten+little+indians+1987,3
670153,touching+the+void+2003,4
417410,raiders+of+the+lost+ark+1981,5
484539,an+american+affair+2008,3
246197,the+cobbler+2014,4
450832,a+friend+of+the+deceased+1997,4
532488,devour+2005,3
522939,chicken+run+2000,3
210791,harry+potter+and+the+philosophers+stone+2001,3
61858,easier+with+practice+2009,3
254319,pool+of+london+1951,4
