user_id,movie_id,rate
420094,singin+in+the+rain+1952,4
115499,the+man+in+the+gray+flannel+suit+1956,4
360697,snowpiercer+2013,4
133749,happy+times+2000,5
510657,princess+mononoke+1997,4
347224,all+about+eve+1950,4
255164,lust+for+love+2014,5
28129,beau+geste+1939,4
347157,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,5
300408,toy+story+1995,4
588552,the+treasure+of+the+sierra+madre+1948,4
464915,beetlejuice+1988,3
523872,terribly+happy+2008,3
119407,looking+for+eric+2009,4
566054,dial+m+for+murder+1954,4
354931,this+could+be+the+night+1957,3
137197,the+journey+1992,3
367221,a+woman+of+affairs+1928,3
449366,princess+mononoke+1997,4
123670,kiss+the+girls+1997,4
151977,brother+bear+2003,3
502935,frozen+2013,4
332677,one+flew+over+the+cuckoos+nest+1975,4
249366,monty+python+and+the+holy+grail+1975,4
384129,the+lord+of+the+rings+the+two+towers+2002,5
546210,kikis+delivery+service+1989,4
270064,shaolin+2011,4
620328,lets+kill+wards+wife+2014,4
488273,devil+hunter+1980,3
102594,yojimbo+1961,4
164287,layer+cake+2004,4
302543,the+matrix+1999,4
468739,the+phantom+of+liberty+1974,5
203022,the+turin+horse+2011,5
278449,ice+age+the+meltdown+2006,5
16332,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,3
213743,the+matrix+1999,5
137919,the+international+2009,4
488809,love+field+1992,4
370198,feeding+frenzy+2010,3
624362,dark+circles+2013,4
143696,somebody+up+there+likes+me+1956,4
405554,nausica+of+the+valley+of+the+wind+1984,4
515559,oceans+eleven+2001,4
538763,the+good_+the+bad+and+the+ugly+1966,4
160713,the+thomas+crown+affair+1999,4
154481,the+legend+i+1993,5
301751,julia+1977,4
255228,seventh+son+2014,2
526368,when+in+rome+2002,4
352585,the+onion+field+1979,4
151528,the+snowman+1982,4
85056,a+raisin+in+the+sun+1961,3
631999,lady+and+the+tramp+1955,4
265100,american+splendor+2003,4
22047,falling+angels+2003,4
27453,the+grump+2014,3
260186,between+sheets+2008,4
144643,hawking+2004,5
232799,walk+the+line+2005,4
224592,autopsy+2008,4
117139,angelique+1964,4
248078,the+life+of+aleksis+kivi+2002,3
345359,calling+bulldog+drummond+1951,3
83011,monsters_+inc.+2001,3
103713,cyrano+de+bergerac+1990,3
45612,99+river+street+1953,4
448654,flight+7500+2014,3
8252,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,3
63976,listen+to+britain+1942,3
11763,yellow+submarine+1968,4
111238,the+message+1976,4
145152,the+fifth+element+1997,4
102055,from+dusk+till+dawn+1996,3
290015,into+the+woods+2014,3
431611,le+notti+bianche+1957,3
64307,ghost+adventures+2007,3
282220,big+hero+6+2014,3
8065,family+united+2013,4
13183,four+sons+1940,3
449786,the+5_000+fingers+of+dr.+t.+1953,3
419518,the+small+back+room+1949,4
563580,fire+in+the+blood+2013,3
267527,safety+not+guaranteed+2012,3
35476,planet+of+the+apes+1968,4
211358,indiana+jones+and+the+kingdom+of+the+crystal+skull+2008,2
541792,castle+in+the+sky+1986,5
201729,a+royal+affair+2012,4
108664,monty+python+and+the+holy+grail+1975,4
371839,indiana+jones+and+the+last+crusade+1989,4
108305,x-men+days+of+future+past+2014,4
494651,spider-man+2002,4
417269,anchors+aweigh+1945,3
567712,flesh++blood+1985,4
607774,star+wars+episode+iii+-+revenge+of+the+sith+2005,4
226830,cloudy+with+a+chance+of+meatballs+2+2013,3
218570,nightcrawler+2014,4
582253,spirited+away+2001,4
190473,mallrats+1995,3
476258,monsters_+inc.+2001,4
180140,highlander+1986,3
39921,nausica+of+the+valley+of+the+wind+1984,4
446586,the+shining+1980,3
192448,american+reunion+2012,3
141431,mr.+wu+1927,3
480032,my+dog+tulip+2009,2
206328,take+care+of+my+cat+2001,3
98526,my+neighbor+totoro+1988,4
222020,the+lion+king+1994,4
176073,a+good+lawyers+wife+2003,2
25832,timescape+1992,4
296031,confessions+of+a+superhero+2007,3
259149,sunburn+1979,4
115197,forrest+gump+1994,5
379880,the+dark+knight+rises+2012,4
193972,entre+nos+2009,4
587333,harry+potter+and+the+philosophers+stone+2001,4
331034,feast+ii+sloppy+seconds+2008,3
204148,lake+mungo+2008,4
166123,the+godfather+1972,4
575590,life+or+something+like+it+2002,4
141987,walle+2008,5
634907,happy+2011,3
544097,barbary+coast+gent+1944,4
117430,narrow+margin+1990,3
209613,avatar+2009,4
216789,the+beast+must+die+1974,4
510947,finding+nemo+2003,5
77157,gone+girl+2014,4
560175,born+rich+2003,3
321807,toy+story+3+2010,5
555028,spider-man+2002,4
117562,beware+of+a+holy+whore+1971,4
275109,the+painted+veil+2006,4
69806,lone+wolf+and+cub+baby+cart+at+the+river+styx+1972,4
412081,hot+shots+part+deux+1993,3
391629,crash+1996,3
300468,zodiac+2007,4
494313,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,3
219235,fight+club+1999,4
132056,constantine+2005,5
191222,margot+at+the+wedding+2007,4
383494,interrogation+1989,4
314709,big+hero+6+2014,4
502009,the+presidents+analyst+1967,5
386214,stonehearst+asylum+2014,3
173734,dandelion+2004,2
541707,brassed+off+1996,3
510543,the+imitation+game+2014,5
259707,the+princess+and+the+frog+2009,3
246511,the+silence+1963,5
363411,from+beyond+the+grave+1974,3
306184,the+book+of+stars+1999,4
184977,george+carlin+life+is+worth+losing+2005,3
34245,slipstream+1989,3
54633,the+king+of+masks+1997,5
489957,decoy+1946,3
125695,never+say+never+again+1983,3
553225,chicken+little+2005,4
1711,princess+mononoke+1997,4
363788,star+wars+episode+ii+-+attack+of+the+clones+2002,4
93491,the+shawshank+redemption+1994,4
307262,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
432101,artois+the+goat+2009,2
350193,loft+2008,5
341781,the+heiress+1949,5
149416,luna+papa+1999,3
604263,i+heart+huckabees+2004,5
351879,foreign+correspondent+1940,4
595869,pirates+of+the+caribbean+on+stranger+tides+2011,3
513070,rang+de+basanti+2006,4
518803,executive+action+1973,3
39583,the+hound+of+the+baskervilles+1978,3
1967,first+blood+1982,4
211351,tarzan+1999,5
632906,lone+wolf+and+cub+baby+cart+in+peril+1972,5
565702,fury+2014,4
493357,the+last+samurai+2003,4
523794,tangled+ever+after+2012,4
444885,the+enforcer+1951,4
276866,the+football+factory+2004,4
288047,zaat+1971,4
294749,monsters_+inc.+2001,4
195193,loose+change+911+an+american+coup+2009,5
417622,princess+2006,4
345082,pride+of+the+bowery+1940,4
284571,the+cocoanuts+1929,3
442580,kronks+new+groove+2005,3
255950,the+manchurian+candidate+1962,4
253870,live+flesh+1997,4
203465,fight+club+1999,4
622472,love+actually+2003,3
534826,robots+2005,3
1312,frankenstein+1931,5
473293,little+lord+fauntleroy+1980,3
206103,diary+of+a+chambermaid+1964,3
568873,not+forgotten+2009,3
357301,memento+2000,5
316793,the+jungle+book+1967,3
491586,westfront+1918+1930,4
147975,adam+2009,4
505682,a+woman+under+the+influence+1974,4
529569,toy+story+2+1999,4
55522,toy+story+2+1999,5
268977,the+wrong+trousers+1993,3
505851,whiplash+2014,4
456621,harry+potter+and+the+order+of+the+phoenix+2007,4
162905,medora+2013,2
601173,mad+hot+ballroom+2005,4
135068,the+shining+1980,5
226001,a+better+tomorrow+iii+love+and+death+in+saigon+1989,3
30076,national+treasure+2004,5
140315,whiplash+2014,5
450460,summer+of+the+monkeys+1998,2
508635,the+personals+1998,3
403810,ratatouille+2007,4
550245,snowpiercer+2013,4
358722,bolt+2008,4
373490,superdad+1973,2
232147,the+key+1958,4
556650,rabbit+hole+2010,4
535485,bad+company+1995,3
414397,riding+giants+2004,4
372383,kansas+city+confidential+1952,4
175877,the+halloween+tree+1993,3
229717,rosa+luxemburg+1986,3
70672,the+lord+of+the+rings+the+fellowship+of+the+ring+2001,4
607640,ong-bak+the+thai+warrior+2003,4
602964,alien+1979,4
47134,big+business+1988,3
162062,the+fat+albert+halloween+special+1977,3
189670,kinsey+2004,4
213656,the+adventures+of+milo+and+otis+1986,3
171851,there+will+be+blood+2007,4
175010,le+samoura+1967,3
102427,death+note+the+last+name+2006,3
191427,a+walk+in+the+sun+1945,3
490992,coraline+2009,4
573583,oceans+eleven+2001,3
339728,saving+private+ryan+1998,4
22222,the+great+debaters+2007,4
506409,mary+and+max+2009,4
260,the+thin+blue+lie+2000,3
63529,coraline+2009,4
508654,the+secret+in+their+eyes+2009,5
442803,a+dangerous+woman+1993,2
161415,the+sin+of+harold+diddlebock+1947,3
623448,forbidden+planet+1956,4
489830,zerophillia+2005,4
1407,saving+god+2008,4
