user_id,movie_id,rate
263810,my+life+as+a+dog+1985,4
151790,modern+times+1936,4
437735,the+conversation+1974,4
403615,a+clockwork+orange+1971,3
499588,the+best+years+of+our+lives+1946,5
540053,zulu+1964,5
424189,the+matrix+1999,5
476168,inglourious+basterds+2009,5
35025,post+mortem+2010,4
351793,outside+the+law+2010,3
275372,black+cat_+white+cat+1998,4
356284,barbara+2012,3
104062,the+godfather+1972,5
469832,memento+2000,3
446555,the+lady+vanishes+1938,4
244077,the+fourth+angel+2001,3
46289,star+wars+1977,5
379918,city+lights+1931,5
31838,the+usual+suspects+1995,5
445509,indiana+jones+and+the+temple+of+doom+1984,4
563547,the+river+1997,4
176135,exam+2009,4
183487,howls+moving+castle+2004,4
303673,dr.+horribles+sing-along+blog+2008,4
161966,the+godfather+part+ii+1974,4
56744,pulp+fiction+1994,4
381411,as+above_+so+below+2014,4
227916,abbott+and+costello+meet+the+killer_+boris+karloff+1949,4
32560,the+empire+strikes+back+1980,5
15501,city+of+god+2002,3
496676,the+chronicles+of+narnia+the+lion_+the+witch+and+the+wardrobe+2005,4
148160,the+shawshank+redemption+1994,4
484329,aglaya+2012,3
83806,the+silence+of+the+lambs+1991,4
58067,the+lord+of+the+rings+the+return+of+the+king+2003,4
514444,the+shawshank+redemption+1994,5
36066,good+bye_+lenin+2003,4
303693,chinatown+1974,3
334661,komodo+1999,4
343643,midnight+in+paris+2011,3
489022,the+lord+of+the+rings+the+two+towers+2002,5
357121,alien+1979,4
570062,black+cat_+white+cat+1998,5
286907,star+wars+1977,4
427316,the+shawshank+redemption+1994,5
115251,a+clockwork+orange+1971,4
413712,city+of+god+2002,4
468840,the+lives+of+others+2006,5
235024,winter+sleep+2014,3
528958,the+shawshank+redemption+1994,5
546134,life+is+beautiful+1997,4
466047,penguins+of+madagascar+2014,3
576252,the+lord+of+the+rings+the+two+towers+2002,4
105788,the+battle+of+the+rails+1946,4
426909,ministry+of+fear+1944,4
302291,the+shawshank+redemption+1994,5
553425,the+shawshank+redemption+1994,5
539516,black+cat_+white+cat+1998,4
481908,taxi+driver+1976,3
44445,pans+labyrinth+2006,4
211043,breaking+the+waves+1996,4
290972,city+lights+1931,3
552333,shutter+island+2010,4
224935,the+lord+of+the+rings+the+two+towers+2002,4
327420,city+of+god+2002,4
21234,vollidiot+2007,3
230817,the+300+spartans+1962,3
42018,the+lives+of+others+2006,4
253637,dr.+strangelove+or+how+i+learned+to+stop+worrying+and+love+the+bomb+1964,5
222727,crazy+horse+2011,4
100341,the+chorus+2004,4
327225,black+cat_+white+cat+1998,4
108476,the+lord+of+the+rings+the+two+towers+2002,4
547489,howls+moving+castle+2004,4
324063,gran+torino+2008,3
290593,fight+club+1999,5
140625,cul-de-sac+1966,4
533905,housewarming+2005,3
483524,city+lights+1931,4
499006,crumb+1994,3
288041,howls+moving+castle+2004,5
193016,hoop+dreams+1994,4
410957,the+loneliness+of+the+long+distance+runner+1962,4
233621,city+lights+1931,4
19640,black+cat_+white+cat+1998,4
38942,one+flew+over+the+cuckoos+nest+1975,5
