user_id,movie_id,rate
491971,whiplash+2014,5
170308,stroszek+1977,5
231980,winter+nomads+2012,4
116721,raising+victor+vargas+2002,3
454218,to+live+1994,5
45529,a+fairly+odd+christmas+2012,3
302261,didier+1997,4
475371,killer+1998,4
606640,the+boy+in+the+striped+pyjamas+2008,4
120623,indiana+jones+and+the+last+crusade+1989,5
83367,tycoon+2002,4
476646,welfare+1975,3
727147,ted+2012,3
293427,the+caller+2011,3
525657,the+shawshank+redemption+1994,4
622516,creation+2009,3
221510,die+zwlf+geschworenen+1963,3
10104,saving+private+ryan+1998,4
408006,detention+2003,4
205498,state+of+grace+1990,4
685992,there+was+a+father+1942,5
506272,the+wind+and+the+lion+1975,4
241263,the+prisoner+of+zenda+1979,4
684340,the+hobbit+an+unexpected+journey+2012,4
386303,in+the+shadow+of+the+machine+1928,3
402015,gone+girl+2014,4
544400,jonathan+livingston+seagull+1973,4
87868,james+dean+2001,4
284264,is+paris+burning+1966,2
403856,pulp+fiction+1994,4
54747,water-mirror+of+granada+1955,4
361794,monty+python+and+the+holy+grail+1975,5
408636,the+keys+to+the+house+2004,4
162085,air+doll+2009,5
97975,harry+potter+and+the+order+of+the+phoenix+2007,4
79461,good+evening_+mr.+wallenberg+1990,3
434049,the+wings+of+the+dove+1997,5
718115,grease+1978,3
255801,waterloo+bridge+1940,3
586860,ghost+ship+2002,3
519024,wreck-it+ralph+2012,4
308970,the+incredible+hulk+2008,3
701560,the+life+of+oharu+1952,4
670170,gambit+2012,4
586496,miracle+2004,4
599485,too+late+blues+1961,3
230866,death+race+2008,2
11309,trouble+in+paradise+1932,3
565378,a+coffee+in+berlin+2012,5
301514,bunraku+2010,4
65089,great+expectations+1946,3
565446,the+twelve+tasks+of+asterix+1976,5
22637,bad+company+2002,2
300448,lavoura+arcaica+2001,3
408401,the+lone+ranger+1956,4
540924,se7en+1995,5
715469,stephanie+daley+2006,3
326693,balkan+spy+1984,3
623256,fantomas+unleashed+1965,3
728374,to+catch+a+thief+1955,5
627780,pulp+fiction+1994,5
429083,song+of+the+sea+2014,4
667267,dragon+ball+z+broly+-+the+legendary+super+saiyan+1993,4
522328,the+iron+rose+1973,4
