user_id,movie_id,rate
451280,mbius+2013,5
33602,ghostbusters+1984,4
3800,rockin+in+the+rockies+1945,4
119892,scorpio+1973,5
642428,any+wednesday+1966,3
678930,my+sisters+keeper+2009,3
252801,is+it+fall+yet+2000,4
494632,invasion+of+the+body+snatchers+1956,4
207265,chillers+1987,4
368862,resurrection+of+the+little+match+girl+2002,4
636311,la+morte+rouge+2006,3
687472,fight+club+1999,5
254683,die+hard+1988,4
201354,die+hard+1988,5
398667,geronimo+an+american+legend+1993,3
462402,widows+peak+1994,3
669879,indie+game+the+movie+2012,3
539438,the+doorway+to+hell+1930,3
668407,dr.+no+1962,4
366904,1208+east+of+bucharest+2006,3
650702,monty+python+and+the+holy+grail+1975,3
554462,walk+hard+the+dewey+cox+story+2007,4
551065,dont+be+afraid+of+the+dark+2010,2
438712,peter+pan+1953,3
53539,paid+1930,3
543669,reincarnated+2012,3
404187,the+secret+of+my+success+1987,4
207224,everybody+wants+to+be+italian+2007,4
424877,pinocchio+1940,4
668504,imaginary+heroes+2004,4
306377,non-stop+2014,3
404882,a+tale+of+two+cities+1935,3
103632,holiday+reunion+2003,3
647585,the+professional+1981,5
8002,blood+of+the+vampire+1958,3
512504,dave+1993,4
412292,neon+genesis+evangelion+death+and+rebirth+1997,4
174248,the+black+orchid+1958,4
417995,threads+of+destiny+2014,3
492694,lupin+the+third+episode+0+first+contact+2002,3
392799,harry+potter+and+the+half-blood+prince+2009,5
385906,bound+1996,4
445734,alien+1979,4
372453,shenandoah+2012,4
105169,letters+from+a+killer+1998,3
614611,john+tucker+must+die+2006,3
158647,a+close+shave+1995,4
498504,cheeky+2000,4
580171,the+lord+of+the+rings+the+two+towers+2002,4
360160,inception+2010,4
5483,el+bulli+cooking+in+progress+2011,4
607868,penguins+of+madagascar+2014,3
496570,begone+dull+care+1949,3
490009,shutter+island+2010,4
499782,bad+men+of+missouri+1941,4
343754,airplane+1980,4
404727,a+christmas+carol+2009,2
79025,big+trouble+in+little+china+1986,5
192184,the+mark+of+cain+2000,3
185776,terminator+2+judgment+day+1991,4
177479,spirited+away+2001,3
350935,the+secret+of+santa+vittoria+1969,4
212632,lady+and+the+tramp+1955,4
564241,bright+star+2009,5
192734,kandukondain+kandukondain+2000,2
659755,arthur+newman+2012,3
468396,safe+house+2012,4
488091,the+bourne+ultimatum+2007,4
677281,cry+of+the+city+1948,3
207041,dougs+1st+movie+1999,2
65106,confessions+2010,4
508542,mooz-lum+2011,3
458676,the+horseplayer+1990,4
43303,trailer+park+boys+countdown+to+liquor+day+2009,3
539005,the+last+stand+2013,3
282228,fear+1990,3
637712,the+killers+1964,3
10759,iron+man+2008,4
29469,shelter+2007,5
645068,an+unreasonable+man+2007,4
353429,bachelor+mother+1939,4
590224,tangled+2010,3
547200,black+widow+1954,4
211839,goodbye+bafana+2007,3
31470,penguins+of+madagascar+2014,4
622815,badlands+1973,5
370176,in+praise+of+older+women+1978,2
571756,skippy+1931,4
439122,the+dark+side+of+the+sun+1988,3
135867,how+i+live+now+2013,3
29015,the+ditchdiggers+daughters+1997,3
412387,facing+ali+2009,3
675799,the+burglars+1971,4
242207,the+class+trip+1998,3
502320,the+lord+of+the+rings+the+two+towers+2002,5
380433,an+officer+and+a+gentleman+1982,4
444597,when+in+rome+2002,3
41454,this+must+be+the+place+2011,4
156067,thirteen+conversations+about+one+thing+2001,4
144081,the+nutcracker+the+untold+story+2010,3
359613,bad+education+2004,4
634532,35+up+1991,4
342787,spirited+away+2001,3
137749,detour+2013,5
370925,kuroneko+1968,4
122910,kagemusha+1980,3
315391,conquest+of+the+planet+of+the+apes+1972,4
543408,return+of+the+jedi+1983,3
78915,love+meetings+1965,3
211849,boyz+n+the+hood+1991,4
111500,the+gods+must+be+crazy+1980,5
8045,to+live+1994,4
560157,harry+potter+and+the+half-blood+prince+2009,5
650919,avatar+2009,4
221500,oz+the+great+and+powerful+2013,3
290880,the+overnight+2015,3
523267,a+jungle+book+of+regulations+1974,4
494360,the+passion+of+darkly+noon+1995,5
118762,how+to+train+your+dragon+2+2014,4
586426,s.w.a.t.+firefight+2011,3
26495,kikis+delivery+service+1989,4
567620,husbands+1970,3
489486,con+air+1997,4
42506,citizenfour+2014,3
652295,the+mummy+1999,3
200510,porto+of+my+childhood+2001,5
488770,the+other+son+2012,4
531128,the+shawshank+redemption+1994,5
411465,apollo+13+1995,3
436185,the+hobbit+an+unexpected+journey+2012,4
202030,captain+america+the+winter+soldier+2014,3
467409,the+green+mile+1999,4
352567,wall+street+1987,4
78060,i_+robot+2004,4
399452,radio+2003,3
501994,aziz+ansari+buried+alive+2013,4
187117,a+lesson+before+dying+1999,4
341989,the+kingdom+2007,4
523794,harakiri+1962,5
68206,the+dark+knight+rises+2012,4
548885,total+recall+1990,4
609284,star+wars+1977,4
274857,forrest+gump+1994,5
100761,this+is+our+time+2013,3
447466,beverly+hills+cop+1984,4
182766,monsters_+inc.+2001,5
238548,the+hobbit+the+battle+of+the+five+armies+2014,3
64506,puppet+master+the+legacy+2003,3
680707,the+double+2014,3
